TrainNum,RecordDate,OriginStation,TerminalStation,MaxCount,LoadFactors
D03,2015-05-27,ZD190-01,ZD111-01,613,69.9
D04,2015-05-27,ZD111-03,ZD190-01,586,101.4
D05,2015-05-27,ZD190-01,ZD111-01,1172,14.8
D06,2015-05-27,ZD111-01,ZD190-01,1172,65.7
D07,2015-05-27,ZD190-01,ZD111-01,613,35.8
D08,2015-05-27,ZD111-01,ZD190-02,586,66.2
D09,2015-05-27,ZD190-01,ZD111-01,586,40.8
D10,2015-05-27,ZD111-01,ZD190-01,1172,44.1
D11,2015-05-27,ZD190-01,ZD111-01,586,37.2
D12,2015-05-27,ZD111-01,ZD190-01,586,29.0
D13,2015-05-27,ZD190-01,ZD111-01,1172,55.4
D14,2015-05-27,ZD111-01,ZD190-01,613,35.3
D15,2015-05-27,ZD190-02,ZD111-03,586,39.0
D16,2015-05-27,ZD111-01,ZD190-01,613,14.1
D17,2015-05-27,ZD190-01,ZD111-03,1112,54.0
D18,2015-05-27,ZD111-01,ZD190-01,613,29.2
G18,2015-05-27,ZD209,ZD190-01,1005,71.5
G19,2015-05-27,ZD209,ZD190-01,1005,80.4
G20,2015-05-27,ZD209,ZD190-01,1005,83.1
G21,2015-05-27,ZD209,ZD190-01,960,63.2
G22,2015-05-27,ZD081,ZD190-01,480,64.8
G23,2015-05-27,ZD081,ZD190-01,480,76.7
G24,2015-05-27,ZD080,ZD190-01,1005,72.2
G27,2015-05-27,ZD080,ZD190-01,480,71.2
K10,2015-05-27,ZD056,ZD190-01,1122,57.0
K08,2015-05-27,ZD170,ZD190-01,1082,57.7
T01,2015-05-27,ZD212,ZD190-01,1090,88.0
G26,2015-05-27,ZD072,ZD190-01,1005,76.6
G28,2015-05-27,ZD316,ZD190-01,1005,61.8
K03,2015-05-27,ZD174,ZD190-01,1250,56.8
K07,2015-05-27,ZD029,ZD190-01,1332,86.8
G29,2015-05-27,ZD321,ZD190-01,960,69.8
K01,2015-05-27,ZD142,ZD190-01,1041,65.4
K06,2015-05-27,ZD299,ZD190-01,1246,87.1
Z02,2015-05-27,ZD267,ZD190-01,1194,79.6
K11,2015-05-28,ZD074,ZD190-02,1228,90.7
G01,2015-05-28,ZD075,ZD190-02,1112,59.1
G02,2015-05-28,ZD075,ZD190-02,556,78.0
K17,2015-05-28,ZD333,ZD190-02,1052,56.4
K18,2015-05-28,ZD246,ZD190-02,1082,77.0
K02,2015-05-28,ZD291,ZD190-02,995,86.6
G03,2015-05-28,ZD313,ZD190-02,551,83.1
G04,2015-05-28,ZD242,ZD190-01,1005,71.5
G05,2015-05-28,ZD242,ZD190-01,556,65.1
G06,2015-05-28,ZD013,ZD190-01,1015,95.6
G07,2015-05-28,ZD013,ZD190-01,1015,93.2
G08,2015-05-28,ZD013,ZD190-01,1015,86.8
G09,2015-05-28,ZD013,ZD190-01,556,97.2
G10,2015-05-28,ZD013,ZD190-01,1112,86.2
G11,2015-05-28,ZD013,ZD190-01,1112,72.0
G12,2015-05-28,ZD013,ZD190-01,1112,82.2
G13,2015-05-28,ZD013,ZD190-01,1005,87.5
G14,2015-05-28,ZD013,ZD190-01,1112,85.7
G15,2015-05-28,ZD013,ZD190-01,1112,71.1
G16,2015-05-28,ZD013,ZD190-01,1112,55.4
G17,2015-05-28,ZD013,ZD190-01,1112,72.2
K15,2015-05-28,ZD230,ZD190-01,1209,93.3
K12,2015-05-28,ZD007,ZD190-01,1148,77.0
K04,2015-05-28,ZD273,ZD190-02,1194,65.7
G25,2015-05-28,ZD261,ZD190-01,1061,40.6
K16,2015-05-28,ZD266,ZD190-01,1223,67.4
D02,2015-05-28,ZD111-01,ZD190-01,1112,80.7
D03,2015-05-28,ZD190-01,ZD111-01,613,66.8
D04,2015-05-28,ZD111-03,ZD190-01,586,101.4
D05,2015-05-28,ZD190-01,ZD111-01,1172,13.6
D06,2015-05-28,ZD111-01,ZD190-01,1172,68.2
D07,2015-05-28,ZD190-01,ZD111-01,613,28.0
D08,2015-05-28,ZD111-01,ZD190-02,586,80.0
D09,2015-05-28,ZD190-01,ZD111-01,586,43.1
D10,2015-05-28,ZD111-01,ZD190-01,1172,56.8
D11,2015-05-28,ZD190-01,ZD111-01,586,33.0
D12,2015-05-28,ZD111-01,ZD190-01,586,37.6
D13,2015-05-28,ZD190-01,ZD111-01,1172,57.0
D14,2015-05-28,ZD111-01,ZD190-01,613,45.3
D15,2015-05-28,ZD190-02,ZD111-03,586,42.2
D16,2015-05-28,ZD111-01,ZD190-01,613,16.8
D17,2015-05-28,ZD190-01,ZD111-03,1112,65.2
D18,2015-05-28,ZD111-01,ZD190-01,613,30.0
G18,2015-05-28,ZD209,ZD190-01,1005,69.6
G19,2015-05-28,ZD209,ZD190-01,1005,80.5
G20,2015-05-28,ZD209,ZD190-01,1005,89.0
G21,2015-05-28,ZD209,ZD190-01,960,69.4
G22,2015-05-28,ZD081,ZD190-01,480,74.5
G23,2015-05-28,ZD081,ZD190-01,480,85.8
G24,2015-05-28,ZD080,ZD190-01,1005,74.0
G27,2015-05-28,ZD080,ZD190-01,480,80.8
K10,2015-05-28,ZD056,ZD190-01,1122,55.3
K08,2015-05-28,ZD170,ZD190-01,1082,58.1
T01,2015-05-28,ZD212,ZD190-01,1090,87.0
G26,2015-05-28,ZD072,ZD190-01,1005,82.2
G28,2015-05-28,ZD316,ZD190-01,1005,67.0
K03,2015-05-28,ZD174,ZD190-01,1250,66.1
K07,2015-05-28,ZD029,ZD190-01,1332,83.4
G29,2015-05-28,ZD321,ZD190-01,960,70.3
K01,2015-05-28,ZD142,ZD190-01,1041,69.9
K06,2015-05-28,ZD299,ZD190-01,1246,91.2
Z02,2015-05-28,ZD267,ZD190-01,1194,81.2
K11,2015-05-29,ZD074,ZD190-02,1285,89.5
G01,2015-05-29,ZD075,ZD190-02,1112,60.8
G02,2015-05-29,ZD075,ZD190-02,556,83.7
K17,2015-05-29,ZD333,ZD190-02,1052,54.6
K18,2015-05-29,ZD246,ZD190-02,1082,80.6
K02,2015-05-29,ZD291,ZD190-02,995,88.0
G03,2015-05-29,ZD313,ZD190-02,1102,70.8
G04,2015-05-29,ZD242,ZD190-01,1005,85.7
G05,2015-05-29,ZD242,ZD190-01,556,90.8
G06,2015-05-29,ZD013,ZD190-01,1015,96.1
G07,2015-05-29,ZD013,ZD190-01,1015,95.5
G08,2015-05-29,ZD013,ZD190-01,1015,89.5
G09,2015-05-29,ZD013,ZD190-01,556,98.0
G10,2015-05-29,ZD013,ZD190-01,1112,91.4
G11,2015-05-29,ZD013,ZD190-01,1112,88.0
G12,2015-05-29,ZD013,ZD190-01,1112,93.0
G13,2015-05-29,ZD013,ZD190-01,1005,96.7
G14,2015-05-29,ZD013,ZD190-01,1112,88.7
G15,2015-05-29,ZD013,ZD190-01,1112,87.8
G16,2015-05-29,ZD013,ZD190-01,1112,83.5
G17,2015-05-29,ZD013,ZD190-01,1112,85.0
K15,2015-05-29,ZD230,ZD190-01,1209,99.0
K12,2015-05-29,ZD007,ZD190-01,1148,74.2
K04,2015-05-29,ZD273,ZD190-02,1194,62.6
G25,2015-05-29,ZD261,ZD190-01,1061,53.1
K16,2015-05-29,ZD266,ZD190-01,1223,71.6
D02,2015-05-29,ZD111-01,ZD190-01,1112,84.4
D03,2015-05-29,ZD190-01,ZD111-01,613,62.4
D04,2015-05-29,ZD111-03,ZD190-01,586,105.8
D05,2015-05-29,ZD190-01,ZD111-01,1172,13.1
D06,2015-05-29,ZD111-01,ZD190-01,1172,97.8
D07,2015-05-29,ZD190-01,ZD111-01,613,40.3
D08,2015-05-29,ZD111-01,ZD190-02,1172,87.2
D09,2015-05-29,ZD190-01,ZD111-01,1172,29.5
D10,2015-05-29,ZD111-01,ZD190-01,1172,95.3
D11,2015-05-29,ZD190-01,ZD111-01,586,83.6
D12,2015-05-29,ZD111-01,ZD190-01,586,84.8
D13,2015-05-29,ZD190-01,ZD111-01,1172,107.9
D14,2015-05-29,ZD111-01,ZD190-01,613,86.4
D15,2015-05-29,ZD190-02,ZD111-03,1172,43.6
D16,2015-05-29,ZD111-01,ZD190-01,613,62.7
D17,2015-05-29,ZD190-01,ZD111-03,1112,88.0
D18,2015-05-29,ZD111-01,ZD190-01,613,82.9
D51,2015-05-29,ZD190-01,ZD111-02,613,72.8
G18,2015-05-29,ZD209,ZD190-01,1005,75.5
G19,2015-05-29,ZD209,ZD190-01,1005,86.9
G20,2015-05-29,ZD209,ZD190-01,1005,90.9
G21,2015-05-29,ZD209,ZD190-01,960,84.9
G22,2015-05-29,ZD081,ZD190-01,480,86.3
G23,2015-05-29,ZD081,ZD190-01,480,87.9
G24,2015-05-29,ZD080,ZD190-01,1005,80.1
G27,2015-05-29,ZD080,ZD190-01,480,87.0
K10,2015-05-29,ZD056,ZD190-01,1122,51.8
K08,2015-05-29,ZD170,ZD190-01,1082,63.8
T01,2015-05-29,ZD212,ZD190-01,1090,88.7
G26,2015-05-29,ZD072,ZD190-01,1005,86.3
G28,2015-05-29,ZD316,ZD190-01,1005,68.8
K03,2015-05-29,ZD174,ZD190-01,1250,55.3
K07,2015-05-29,ZD029,ZD190-01,1332,85.1
G29,2015-05-29,ZD321,ZD190-01,960,75.1
K01,2015-05-29,ZD142,ZD190-01,1041,71.1
K06,2015-05-29,ZD299,ZD190-01,1246,93.9
Z02,2015-05-29,ZD267,ZD190-01,1194,87.1
K11,2015-05-30,ZD074,ZD190-02,1285,89.5
G01,2015-05-30,ZD075,ZD190-02,1112,56.4
G02,2015-05-30,ZD075,ZD190-02,556,70.7
K17,2015-05-30,ZD333,ZD190-02,1052,53.5
K18,2015-05-30,ZD246,ZD190-02,1082,80.2
K02,2015-05-30,ZD291,ZD190-02,995,87.3
G03,2015-05-30,ZD313,ZD190-02,1102,44.8
G04,2015-05-30,ZD242,ZD190-01,1005,75.8
G05,2015-05-30,ZD242,ZD190-01,556,61.7
G06,2015-05-30,ZD013,ZD190-01,1015,97.2
G07,2015-05-30,ZD013,ZD190-01,1015,95.2
G08,2015-05-30,ZD013,ZD190-01,1015,85.0
G09,2015-05-30,ZD013,ZD190-01,556,97.1
G10,2015-05-30,ZD013,ZD190-01,1112,84.3
G11,2015-05-30,ZD013,ZD190-01,1112,84.1
G12,2015-05-30,ZD013,ZD190-01,1112,81.4
G13,2015-05-30,ZD013,ZD190-01,1005,81.9
G14,2015-05-30,ZD013,ZD190-01,1112,66.6
G15,2015-05-30,ZD013,ZD190-01,1112,59.3
G16,2015-05-30,ZD013,ZD190-01,1112,33.1
G17,2015-05-30,ZD013,ZD190-01,1112,52.4
K15,2015-05-30,ZD230,ZD190-01,1209,91.9
K12,2015-05-30,ZD007,ZD190-01,1148,73.5
K04,2015-05-30,ZD273,ZD190-02,1194,59.3
G25,2015-05-30,ZD261,ZD190-01,1061,45.4
K16,2015-05-30,ZD266,ZD190-01,1223,64.9
D02,2015-05-30,ZD111-01,ZD190-01,1112,91.7
D03,2015-05-30,ZD190-01,ZD111-01,613,60.9
D04,2015-05-30,ZD111-03,ZD190-01,1172,95.1
D05,2015-05-30,ZD190-01,ZD111-01,1172,21.6
D06,2015-05-30,ZD111-01,ZD190-01,1172,89.3
D07,2015-05-30,ZD190-01,ZD111-01,613,38.4
D08,2015-05-30,ZD111-01,ZD190-02,586,53.0
D09,2015-05-30,ZD190-01,ZD111-01,586,44.5
D10,2015-05-30,ZD111-01,ZD190-01,1172,45.2
D11,2015-05-30,ZD190-01,ZD111-01,1172,17.9
D12,2015-05-30,ZD111-01,ZD190-01,1172,17.5
D13,2015-05-30,ZD190-01,ZD111-01,1172,51.4
D14,2015-05-30,ZD111-01,ZD190-01,613,38.2
D15,2015-05-30,ZD190-02,ZD111-03,586,43.6
D16,2015-05-30,ZD111-01,ZD190-01,613,33.5
D17,2015-05-30,ZD190-01,ZD111-03,1112,92.6
D18,2015-05-30,ZD111-01,ZD190-01,613,42.5
G18,2015-05-30,ZD209,ZD190-01,1005,76.0
G19,2015-05-30,ZD209,ZD190-01,1005,68.3
G20,2015-05-30,ZD209,ZD190-01,1005,87.9
G21,2015-05-30,ZD209,ZD190-01,960,45.7
G22,2015-05-30,ZD081,ZD190-01,480,79.2
G23,2015-05-30,ZD081,ZD190-01,480,87.4
G24,2015-05-30,ZD080,ZD190-01,1005,75.0
G27,2015-05-30,ZD080,ZD190-01,480,68.2
K10,2015-05-30,ZD056,ZD190-01,1122,57.5
K08,2015-05-30,ZD170,ZD190-01,1082,52.5
T01,2015-05-30,ZD212,ZD190-01,1090,91.9
G26,2015-05-30,ZD072,ZD190-01,1005,81.9
G28,2015-05-30,ZD316,ZD190-01,1005,70.8
K03,2015-05-30,ZD174,ZD190-01,1250,67.8
K07,2015-05-30,ZD029,ZD190-01,1332,86.3
G29,2015-05-30,ZD321,ZD190-01,960,68.0
K01,2015-05-30,ZD142,ZD190-01,1041,66.3
K06,2015-05-30,ZD299,ZD190-01,1246,92.8
Z02,2015-05-30,ZD267,ZD190-01,1194,71.9
K11,2015-05-31,ZD074,ZD190-02,1285,80.7
G01,2015-05-31,ZD075,ZD190-02,1112,56.7
G02,2015-05-31,ZD075,ZD190-02,556,72.9
K17,2015-05-31,ZD333,ZD190-02,1052,55.5
K18,2015-05-31,ZD246,ZD190-02,1082,75.0
K02,2015-05-31,ZD291,ZD190-02,995,85.3
G03,2015-05-31,ZD313,ZD190-02,1102,58.8
G04,2015-05-31,ZD242,ZD190-01,1005,70.3
G05,2015-05-31,ZD242,ZD190-01,556,66.0
G06,2015-05-31,ZD013,ZD190-01,1015,75.7
G07,2015-05-31,ZD013,ZD190-01,1005,80.0
G08,2015-05-31,ZD013,ZD190-01,1015,90.8
G09,2015-05-31,ZD013,ZD190-01,556,91.8
G10,2015-05-31,ZD013,ZD190-01,1112,87.5
G11,2015-05-31,ZD013,ZD190-01,1112,54.5
G12,2015-05-31,ZD013,ZD190-01,1112,82.4
G13,2015-05-31,ZD013,ZD190-01,1005,85.0
G14,2015-05-31,ZD013,ZD190-01,1112,79.3
G15,2015-05-31,ZD013,ZD190-01,1112,81.2
G16,2015-05-31,ZD013,ZD190-01,1112,69.2
G17,2015-05-31,ZD013,ZD190-01,1112,80.5
K15,2015-05-31,ZD230,ZD190-01,1209,95.4
K12,2015-05-31,ZD007,ZD190-01,1148,71.7
K04,2015-05-31,ZD273,ZD190-02,1194,58.0
G25,2015-05-31,ZD261,ZD190-01,1061,35.9
K16,2015-05-31,ZD266,ZD190-01,1223,65.9
D02,2015-05-31,ZD111-01,ZD190-01,1112,63.0
D03,2015-05-31,ZD190-01,ZD111-01,613,54.1
D04,2015-05-31,ZD111-03,ZD190-01,586,90.8
D05,2015-05-31,ZD190-01,ZD111-01,1172,15.0
D06,2015-05-31,ZD111-01,ZD190-01,1172,45.6
D07,2015-05-31,ZD190-01,ZD111-01,613,64.6
D08,2015-05-31,ZD111-01,ZD190-02,1172,52.7
D09,2015-05-31,ZD190-01,ZD111-01,1172,35.3
D10,2015-05-31,ZD111-01,ZD190-01,1172,75.4
D11,2015-05-31,ZD190-01,ZD111-01,586,78.4
D12,2015-05-31,ZD111-01,ZD190-01,586,66.7
D13,2015-05-31,ZD190-01,ZD111-01,1172,101.8
D14,2015-05-31,ZD111-01,ZD190-01,613,52.9
D15,2015-05-31,ZD190-02,ZD111-03,1172,91.8
D16,2015-05-31,ZD111-01,ZD190-01,613,31.8
D17,2015-05-31,ZD190-01,ZD111-03,1112,98.5
D18,2015-05-31,ZD111-01,ZD190-01,613,47.1
D51,2015-05-31,ZD190-01,ZD111-02,613,107.6
G18,2015-05-31,ZD209,ZD190-01,1005,56.1
G19,2015-05-31,ZD209,ZD190-01,1005,82.9
G20,2015-05-31,ZD209,ZD190-01,1005,86.9
G21,2015-05-31,ZD209,ZD190-01,960,78.3
G22,2015-05-31,ZD081,ZD190-01,480,81.5
G23,2015-05-31,ZD081,ZD190-01,480,75.1
G24,2015-05-31,ZD080,ZD190-01,1005,61.3
G27,2015-05-31,ZD080,ZD190-01,480,83.4
K10,2015-05-31,ZD056,ZD190-01,1122,55.6
K08,2015-05-31,ZD170,ZD190-01,1082,51.1
T01,2015-05-31,ZD212,ZD190-01,1090,94.7
G26,2015-05-31,ZD072,ZD190-01,1005,81.8
G28,2015-05-31,ZD316,ZD190-01,1005,63.2
K03,2015-05-31,ZD174,ZD190-01,1250,55.7
K07,2015-05-31,ZD029,ZD190-01,1332,76.8
G29,2015-05-31,ZD321,ZD190-01,960,73.7
K01,2015-05-31,ZD142,ZD190-01,1041,62.5
K06,2015-05-31,ZD299,ZD190-01,1246,90.9
Z02,2015-05-31,ZD267,ZD190-01,1194,75.5
K11,2015-06-01,ZD074,ZD190-02,1285,80.1
G01,2015-06-01,ZD075,ZD190-02,1112,52.3
G02,2015-06-01,ZD075,ZD190-02,556,71.2
K17,2015-06-01,ZD333,ZD190-02,1052,54.6
K18,2015-06-01,ZD246,ZD190-02,1082,76.6
K02,2015-06-01,ZD291,ZD190-02,995,85.0
G03,2015-06-01,ZD313,ZD190-02,1102,41.2
G04,2015-06-01,ZD242,ZD190-01,1005,62.0
G05,2015-06-01,ZD242,ZD190-01,556,53.1
G06,2015-06-01,ZD013,ZD190-01,1015,89.8
G07,2015-06-01,ZD013,ZD190-01,1028,87.8
G08,2015-06-01,ZD013,ZD190-01,1015,85.4
G09,2015-06-01,ZD013,ZD190-01,556,94.0
G10,2015-06-01,ZD013,ZD190-01,1112,82.6
G11,2015-06-01,ZD013,ZD190-01,1112,53.4
G12,2015-06-01,ZD013,ZD190-01,1112,70.4
G13,2015-06-01,ZD013,ZD190-01,1005,79.6
G14,2015-06-01,ZD013,ZD190-01,1112,61.7
G15,2015-06-01,ZD013,ZD190-01,1112,42.4
G16,2015-06-01,ZD013,ZD190-01,1112,32.5
G17,2015-06-01,ZD013,ZD190-01,1112,56.0
K15,2015-06-01,ZD230,ZD190-01,1209,93.6
K12,2015-06-01,ZD007,ZD190-01,1148,76.1
K04,2015-06-01,ZD273,ZD190-02,1194,57.1
G25,2015-06-01,ZD261,ZD190-01,1061,40.5
K16,2015-06-01,ZD266,ZD190-01,1223,63.5
D02,2015-06-01,ZD111-01,ZD190-01,1112,70.6
D03,2015-06-01,ZD190-01,ZD111-01,613,77.7
D04,2015-06-01,ZD111-03,ZD190-01,1172,54.4
D05,2015-06-01,ZD190-01,ZD111-01,1172,18.0
D06,2015-06-01,ZD111-01,ZD190-01,1172,52.0
D07,2015-06-01,ZD190-01,ZD111-01,613,28.8
D08,2015-06-01,ZD111-01,ZD190-02,586,45.8
D09,2015-06-01,ZD190-01,ZD111-01,586,46.6
D10,2015-06-01,ZD111-01,ZD190-01,1172,35.6
D11,2015-06-01,ZD190-01,ZD111-01,1172,20.1
D12,2015-06-01,ZD111-01,ZD190-01,1172,16.7
D13,2015-06-01,ZD190-01,ZD111-01,1172,55.9
D14,2015-06-01,ZD111-01,ZD190-01,613,24.7
D15,2015-06-01,ZD190-02,ZD111-03,586,40.0
D16,2015-06-01,ZD111-01,ZD190-01,613,12.5
D17,2015-06-01,ZD190-01,ZD111-03,1112,49.5
D18,2015-06-01,ZD111-01,ZD190-01,613,24.2
G18,2015-06-01,ZD209,ZD190-01,1005,65.5
G19,2015-06-01,ZD209,ZD190-01,1005,70.2
G20,2015-06-01,ZD209,ZD190-01,1005,83.2
G21,2015-06-01,ZD209,ZD190-01,960,49.8
G22,2015-06-01,ZD081,ZD190-01,480,67.0
G23,2015-06-01,ZD081,ZD190-01,480,81.5
G24,2015-06-01,ZD080,ZD190-01,1005,67.5
G27,2015-06-01,ZD080,ZD190-01,480,79.5
K10,2015-06-01,ZD056,ZD190-01,1122,54.8
K08,2015-06-01,ZD170,ZD190-01,1082,55.3
T01,2015-06-01,ZD212,ZD190-01,1090,91.0
G26,2015-06-01,ZD072,ZD190-01,1005,73.6
G28,2015-06-01,ZD316,ZD190-01,1005,65.0
K03,2015-06-01,ZD174,ZD190-01,1250,56.7
K07,2015-06-01,ZD029,ZD190-01,1332,89.3
G29,2015-06-01,ZD321,ZD190-01,960,64.7
K01,2015-06-01,ZD142,ZD190-01,1041,66.1
K06,2015-06-01,ZD299,ZD190-01,1246,93.9
Z02,2015-06-01,ZD267,ZD190-01,1194,80.1
K11,2015-06-02,ZD074,ZD190-02,1285,87.6
G01,2015-06-02,ZD075,ZD190-02,1112,53.1
G02,2015-06-02,ZD075,ZD190-02,556,75.5
K17,2015-06-02,ZD333,ZD190-02,1052,58.5
K18,2015-06-02,ZD246,ZD190-02,1082,79.6
K02,2015-06-02,ZD291,ZD190-02,995,88.0
G03,2015-06-02,ZD313,ZD190-02,1102,48.1
G04,2015-06-02,ZD242,ZD190-01,1005,68.1
G05,2015-06-02,ZD242,ZD190-01,556,69.0
G06,2015-06-02,ZD013,ZD190-01,1015,90.3
G07,2015-06-02,ZD013,ZD190-01,1015,87.8
G08,2015-06-02,ZD013,ZD190-01,1015,85.0
G09,2015-06-02,ZD013,ZD190-01,556,95.4
G10,2015-06-02,ZD013,ZD190-01,1112,84.1
G11,2015-06-02,ZD013,ZD190-01,1112,69.4
G12,2015-06-02,ZD013,ZD190-01,1112,71.4
G13,2015-06-02,ZD013,ZD190-01,1005,81.5
G14,2015-06-02,ZD013,ZD190-01,1112,60.6
G15,2015-06-02,ZD013,ZD190-01,1112,43.5
G16,2015-06-02,ZD013,ZD190-01,1112,38.6
G17,2015-06-02,ZD013,ZD190-01,1112,51.5
K15,2015-06-02,ZD230,ZD190-01,1209,91.9
K12,2015-06-02,ZD007,ZD190-01,1148,76.6
K04,2015-06-02,ZD273,ZD190-02,1194,66.9
G25,2015-06-02,ZD261,ZD190-01,1061,43.7
K16,2015-06-02,ZD266,ZD190-01,1223,66.8
D02,2015-06-02,ZD111-01,ZD190-01,1112,70.1
D03,2015-06-02,ZD190-01,ZD111-01,613,62.3
D04,2015-06-02,ZD111-03,ZD190-01,586,104.2
D05,2015-06-02,ZD190-01,ZD111-01,1172,18.0
D06,2015-06-02,ZD111-01,ZD190-01,1172,57.1
D07,2015-06-02,ZD190-01,ZD111-01,613,29.0
D08,2015-06-02,ZD111-01,ZD190-02,586,57.5
D09,2015-06-02,ZD190-01,ZD111-01,586,33.8
D10,2015-06-02,ZD111-01,ZD190-01,1172,45.2
D11,2015-06-02,ZD190-01,ZD111-01,586,33.1
D12,2015-06-02,ZD111-01,ZD190-01,586,27.7
D13,2015-06-02,ZD190-01,ZD111-01,1172,51.5
D14,2015-06-02,ZD111-01,ZD190-01,613,26.5
D15,2015-06-02,ZD190-02,ZD111-03,586,43.7
D16,2015-06-02,ZD111-01,ZD190-01,613,13.5
D17,2015-06-02,ZD190-01,ZD111-03,1112,56.2
D18,2015-06-02,ZD111-01,ZD190-01,613,22.9
G18,2015-06-02,ZD209,ZD190-01,1005,71.7
G19,2015-06-02,ZD209,ZD190-01,1005,80.3
G20,2015-06-02,ZD209,ZD190-01,1005,87.8
G21,2015-06-02,ZD209,ZD190-01,960,81.1
G22,2015-06-02,ZD081,ZD190-01,480,71.3
G23,2015-06-02,ZD081,ZD190-01,480,75.5
G24,2015-06-02,ZD080,ZD190-01,1005,68.2
G27,2015-06-02,ZD080,ZD190-01,480,78.9
K10,2015-06-02,ZD056,ZD190-01,1122,54.0
K08,2015-06-02,ZD170,ZD190-01,1082,60.0
T01,2015-06-02,ZD212,ZD190-01,1090,94.1
G26,2015-06-02,ZD072,ZD190-01,1005,80.6
G28,2015-06-02,ZD316,ZD190-01,1005,72.7
K03,2015-06-02,ZD174,ZD190-01,1250,71.1
K07,2015-06-02,ZD029,ZD190-01,1332,88.0
G29,2015-06-02,ZD321,ZD190-01,960,67.8
K01,2015-06-02,ZD142,ZD190-01,1041,63.8
K06,2015-06-02,ZD299,ZD190-01,1246,91.4
Z02,2015-06-02,ZD267,ZD190-01,1194,74.4
K11,2015-06-03,ZD074,ZD190-02,1285,88.0
G01,2015-06-03,ZD075,ZD190-02,1112,55.1
G02,2015-06-03,ZD075,ZD190-02,556,76.3
K17,2015-06-03,ZD333,ZD190-02,1052,56.4
K18,2015-06-03,ZD246,ZD190-02,1082,69.5
K02,2015-06-03,ZD291,ZD190-02,995,86.6
G03,2015-06-03,ZD313,ZD190-02,1102,42.0
G04,2015-06-03,ZD242,ZD190-01,1005,72.3
G05,2015-06-03,ZD242,ZD190-01,556,56.8
G06,2015-06-03,ZD013,ZD190-01,1015,94.2
G07,2015-06-03,ZD013,ZD190-01,1015,92.4
G08,2015-06-03,ZD013,ZD190-01,1015,85.8
G09,2015-06-03,ZD013,ZD190-01,556,96.0
G10,2015-06-03,ZD013,ZD190-01,1112,84.8
G11,2015-06-03,ZD013,ZD190-01,1112,70.0
G12,2015-06-03,ZD013,ZD190-01,1112,75.6
G13,2015-06-03,ZD013,ZD190-01,1005,82.7
G14,2015-06-03,ZD013,ZD190-01,1112,70.4
G15,2015-06-03,ZD013,ZD190-01,1112,47.8
G16,2015-06-03,ZD013,ZD190-01,1112,33.4
G17,2015-06-03,ZD013,ZD190-01,1112,52.3
K15,2015-06-03,ZD230,ZD190-01,1209,94.5
K12,2015-06-03,ZD007,ZD190-01,1148,75.0
K04,2015-06-03,ZD273,ZD190-02,1194,58.4
G25,2015-06-03,ZD261,ZD190-01,1061,54.8
K16,2015-06-03,ZD266,ZD190-01,1223,59.0
D02,2015-06-03,ZD111-01,ZD190-01,1112,69.4
D03,2015-06-03,ZD190-01,ZD111-01,613,63.4
D04,2015-06-03,ZD111-03,ZD190-01,586,99.6
D05,2015-06-03,ZD190-01,ZD111-01,1172,15.3
D06,2015-06-03,ZD111-01,ZD190-01,1172,56.9
D07,2015-06-03,ZD190-01,ZD111-01,613,28.6
D08,2015-06-03,ZD111-01,ZD190-02,586,65.3
D09,2015-06-03,ZD190-01,ZD111-01,586,41.2
D10,2015-06-03,ZD111-01,ZD190-01,1172,45.6
D11,2015-06-03,ZD190-01,ZD111-01,586,35.9
D12,2015-06-03,ZD111-01,ZD190-01,586,29.8
D13,2015-06-03,ZD190-01,ZD111-01,1172,47.6
D14,2015-06-03,ZD111-01,ZD190-01,613,32.7
D15,2015-06-03,ZD190-02,ZD111-03,586,38.2
D16,2015-06-03,ZD111-01,ZD190-01,613,17.5
D17,2015-06-03,ZD190-01,ZD111-03,1112,52.7
D18,2015-06-03,ZD111-01,ZD190-01,613,22.8
G18,2015-06-03,ZD209,ZD190-01,1005,79.3
G19,2015-06-03,ZD209,ZD190-01,1005,77.2
G20,2015-06-03,ZD209,ZD190-01,1005,86.6
G21,2015-06-03,ZD209,ZD190-01,960,57.1
G22,2015-06-03,ZD081,ZD190-01,480,64.2
G23,2015-06-03,ZD081,ZD190-01,480,72.1
G24,2015-06-03,ZD080,ZD190-01,1005,71.1
G27,2015-06-03,ZD080,ZD190-01,480,67.1
K10,2015-06-03,ZD056,ZD190-01,1122,56.0
K08,2015-06-03,ZD170,ZD190-01,1082,57.6
T01,2015-06-03,ZD212,ZD190-01,1090,93.5
G26,2015-06-03,ZD072,ZD190-01,1005,76.5
G28,2015-06-03,ZD316,ZD190-01,1005,61.7
K03,2015-06-03,ZD174,ZD190-01,1250,75.7
K07,2015-06-03,ZD029,ZD190-01,1332,81.5
G29,2015-06-03,ZD321,ZD190-01,960,64.2
K01,2015-06-03,ZD142,ZD190-01,1041,67.5
K06,2015-06-03,ZD299,ZD190-01,1246,99.4
Z02,2015-06-03,ZD267,ZD190-01,1194,77.1
K11,2015-06-04,ZD074,ZD190-02,1285,88.6
G01,2015-06-04,ZD075,ZD190-02,1112,54.9
G02,2015-06-04,ZD075,ZD190-02,556,75.8
K17,2015-06-04,ZD333,ZD190-02,1052,52.2
K18,2015-06-04,ZD246,ZD190-02,1082,79.0
